tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
"#UnserEuropa steht für eine freiheitliche Grundordnung, für Demokratie und Rechtsstaat, für Presse-, Meinungs-, Religions- und Reisefreiheit, für Vielfalt von Sprachen und Traditionen, für grenzüberschreitende Zusammenarbeit, für ein Miteinander der Menschen und Regionen.",CDU,2019-05-19 15:52:28,21,8,UnserEuropa,,,1130139165608300544,tweet
"Die EU ist mehr als Brüssel, Institutionen und Verordnungen; die EU ist mehr als die Summe seiner Mitgliedsländer. Die EU wäre ohne die europäischen Werte nur eine kalte Hülle. #unserEuropa #26MaiCDU",CDU,2019-05-19 15:52:28,3,4,"unserEuropa, 26MaiCDU",,,1130139162848444416,tweet
"„Europa ist für mich zunächst einmal Heimat. #Europa ist für mich ein Ort der Freiheit, des Friedens und der Sicherheit.“ @PaulZiemiak im Gespräch mit @YOUPAX_PB vom Erzbistum Paderborn. #unserEuropa ➡️ https://t.co/CVf1lsaH19 💒",CDU,2019-05-19 15:52:26,27,11,"Europa, unserEuropa","PaulZiemiak, YOUPAX_PB",https://t.co/CVf1lsaH19,1130139157395902465,tweet
"RT @ChHuegel: Angela #Merkel vor EU-Wahl: ""Nationalismus ist der Feind Europas"" / @ManfredWeber wird als Kommissionspräsident zusammenführe…",CDU,2019-05-19 15:04:06,35,12,Merkel,"ChHuegel, ManfredWeber",,1130126993570390016,retweet
RT @VolkerUllrich: Für die bürgerliche Mitte kann es keine Zusammenarbeit mit extremen Kräften geben. Diese klare Haltung von CDU und CSU w…,CDU,2019-05-19 15:03:37,93,19,,VolkerUllrich,,1130126872359178240,retweet
RT @ChHuegel: Wahnsinn: 15.000 Menschen in Sofia sind die #PowerOfWE. @ManfredWeber #unserEuropa https://t.co/gnuHgukZVZ,CDU,2019-05-19 13:33:03,85,26,"PowerOfWE, unserEuropa","ChHuegel, ManfredWeber",,1130104077524832257,retweet
"RT @CDUBremen: Ehrlich und authentisch: Mit Carsten Meyer-Heder durch die alte Hood...es geht um Nudelauflauf, Musik und natürlich: Politik…",CDU,2019-05-19 13:29:22,25,4,,CDUBremen,,1130103151552602112,retweet
RT @nicolangecdu: Nur als vereintes #Europa kann man gegen Wirtschaftsmächte wie China und den USA bestehen. Wir brauchen 500 Millionen Eur…,CDU,2019-05-19 13:28:48,82,18,Europa,nicolangecdu,,1130103010493968385,retweet
"RT @akk: #Strache zeigt: Rechtspopulisten geht es nur um sich selbst, nicht ums Land, nicht um Europa, nicht um Zukunft. Deshalb: Unterstüt…",CDU,2019-05-19 13:22:14,330,57,Strache,akk,,1130101356101013505,retweet
"RT @nicolangecdu: #unserEuropa gibt Sicherheit, schafft Wohlstand und sichert den Frieden. Mit ⁦@ManfredWeber⁩ an der Spitze des gemeinsame…",CDU,2019-05-19 13:21:03,46,12,unserEuropa,"nicolangecdu, ManfredWeber",,1130101059018473478,retweet
"Wir strecken den Sozialdemokraten die Hand aus. Aber es muss eine Grundrente sein, bei der klar ist, es geht um die, die die Leistung wirklich brauchen. Deswegen brauchen wir eine Bedarfsprüfung. @akk bei der @CDA_Bund. Mehr: https://t.co/sRcKjUbWVw https://t.co/8Xz7klAo62",CDU,2019-05-19 12:18:12,54,17,,"akk, CDA_Bund",https://t.co/sRcKjUbWVw,1130085243883536384,tweet
"RT @markreckcdu: .@akk CDU-Vorsitzende Annegret Kramp-Karrenbauer:„Wir strecken den Sozialdemokraten die Hand aus. Wir sind bereit, noch in…",CDU,2019-05-19 10:56:44,31,12,,"markreckcdu, akk",,1130064739411943425,retweet
#CDUvorOrt https://t.co/19sevTZpDF,CDU,2019-05-19 10:14:42,16,4,CDUvorOrt,,https://t.co/19sevTZpDF,1130054164501979136,tweet
RT @ManfredWeber: Die Europawahl am 26. Mai ist eine Richtungswahl. Die Wählerinnen und Wähler haben es in der Hand: Stabilität oder Populi…,CDU,2019-05-19 10:14:11,136,37,,ManfredWeber,,1130054031286710272,retweet
.@akk: Die Formel für die Zukunft ist ganz einfach und besteht aus drei Wörtern: 26. Mai CDU! #26MaiCDU https://t.co/y8DvVjaFEy,CDU,2019-05-19 10:11:57,67,17,26MaiCDU,akk,,1130053471821025280,tweet
#unserEuropa #26MaiCDU https://t.co/KsQOkKuVBO,CDU,2019-05-19 10:04:04,19,6,"unserEuropa, 26MaiCDU",,https://t.co/KsQOkKuVBO,1130051487705522177,tweet
Angela #Merkel: Der Nationalismus ist der Feind des europäischen Projekts! #unserEuropa 🇪🇺#26MaiCDU 🗳 #19may https://t.co/MB2rS6pMYN,CDU,2019-05-19 09:45:21,182,35,"Merkel, unserEuropa, 26MaiCDU, 19may",,https://t.co/MB2rS6pMYN,1130046776390705152,tweet
Schwung für den Endspurt im Wahlkampf gibt’s auch mit unserer Playlist vom Wahlkampfauftakt in Münster! 💃🏻 https://t.co/eWDre2jgWZ 🇪🇺 #unserEuropa https://t.co/DAa9r0PLau,CDU,2019-05-19 09:38:52,10,3,unserEuropa,,"https://t.co/eWDre2jgWZ, https://t.co/DAa9r0PLau",1130045144806428672,tweet
"RT @ChHuegel: Und da soll mir noch einer sagen, dass da in Europa nicht sowas wie ein gemeinsamer demokratischer Geist heranwächst, langsam…",CDU,2019-05-19 09:35:05,26,2,,ChHuegel,,1130044192867213312,retweet
"RT @CDUsprecherin: .@AKK im Interview mit ⁦@FunkeBerlin⁩, morgen im Blatt: über die Bedingungen für eine Grundrente, über solide Finanzpoli…",CDU,2019-05-19 09:29:58,8,1,,"CDUsprecherin, akk, FunkeBerlin",,1130042906042146816,retweet
.@akk: #UnserEuropa ist das erfolgreichste Friedensprojekt. Es behauptet sich als Friedensmacht in der Welt. #26MaiCDU Mehr: https://t.co/PxYt4Zbv2F https://t.co/6DXCvwacVb,CDU,2019-05-19 09:00:00,54,17,"UnserEuropa, 26MaiCDU",akk,https://t.co/PxYt4Zbv2F,1130035364951781376,tweet
"#UnserEuropa schützt seine Werte. Wir stellen den Menschen in den Mittelpunkt. Wir verteidigen die Grundpfeiler Demokratie, Menschenrechte, Solidarität, Freiheit, Rechtsstaatlichkeit, Gleichberechtigung, Selbstbestimmungsrecht. #26MaiCDU --&gt; https://t.co/MNhrGab28H @ManfredWeber https://t.co/NOGO3QWi8Y",CDU,2019-05-19 06:00:01,50,20,"UnserEuropa, 26MaiCDU",ManfredWeber,https://t.co/MNhrGab28H,1129990069803028482,tweet
"RT @StefanLeifert: Manfred Weber in Zagreb, auch in Richtung Wien: „Ich werde im nächsten Europaparlament nicht mit Rechtspopulisten zusamm…",CDU,2019-05-18 18:54:28,53,22,,StefanLeifert,,1129822578447650816,retweet
RT @ZDFheute: Bundeskanzlerin Angela #Merkel fordert angesichts der Vorgänge in Österreich einen entschiedenen Kampf gegen Rechtspopulismus…,CDU,2019-05-18 18:54:01,1532,412,Merkel,ZDFheute,,1129822463595044870,retweet
"RT @ChHuegel: .@ManfredWeber: Es geht bei der #Europawahl2019 darum, ob wir den Weg des Friedens, der Freiheit und des Miteinanders fortset…",CDU,2019-05-18 18:53:45,36,11,Europawahl2019,"ChHuegel, ManfredWeber",,1129822398948286464,retweet
"RT @ChHuegel: .@ManfredWeber: Wir werden dieses Europa, das Christdemokraten wie Konrad #Adenauer, Helmut #Kohl &amp; Angela #Merkel aufgebaut…",CDU,2019-05-18 18:53:25,36,7,"Adenauer, Kohl, Merkel","ChHuegel, ManfredWeber",,1129822316219785216,retweet
"RT @mariovoigt: Fulminante Rede von Kanzlerin Merkel in Zagreb: @ManfredWeber ist der Brückenbauer, den Europa braucht. Und freudige Begrüß…",CDU,2019-05-18 18:53:20,61,20,,"mariovoigt, ManfredWeber",,1129822292341645313,retweet
"RT @nicolangecdu: Wir sind bereit, noch in diesem Jahr eine #Grundrente einzuführen. Aber es muss eine Grundrente sein, bei der klar ist, e…",CDU,2019-05-18 18:53:17,81,18,Grundrente,nicolangecdu,,1129822279515480064,retweet
"RT @ChHuegel: Angela #Merkel: @ManfredWeber wird ein guter Kommissionspräsident sein, weil er für ein Europa der Menschen steht, in dem ein…",CDU,2019-05-18 18:53:03,37,6,Merkel,"ChHuegel, ManfredWeber",,1129822220413558784,retweet
RT @ManfredWeber: Croatia shows the rest of Europe that the EU is a hugely successful project of peace and prosperity. I am proud to stand…,CDU,2019-05-18 18:02:54,169,44,,ManfredWeber,,1129809602663657473,retweet
RT @nicolangecdu: Kramp-Karrenbauer warnt vor Rechtspopulisten wie #Strache ⁦@akk⁩ ⁦@CDU⁩  https://t.co/B7pBgsKElM,CDU,2019-05-18 17:11:29,95,29,Strache,"nicolangecdu, akk, CDU",https://t.co/B7pBgsKElM,1129796661675479040,retweet
Abgesehen von dem in München am 24. Mai. https://t.co/dwbhaaaJuW https://t.co/VIJlpcMQY2,CDU,2019-05-18 16:11:49,19,4,,,https://t.co/dwbhaaaJuW,1129781645551312896,tweet
"RT @RegSprecher: Kanzlerin #Merkel mit @AndrejPlenkovic in #Zagreb: Die Versprechen Europas – Frieden, Sicherheit, Wohlstand – müssen einge…",CDU,2019-05-18 16:06:16,84,28,"Merkel, Zagreb","RegSprecher, AndrejPlenkovic",,1129780249854652418,retweet
"RT @StefanLeifert: Merkel in Zagreb zu Österreich und FPÖ: „Wir haben es in Europa grad mit Strömungen zu tun, die unsere gemeinsame Werteb…",CDU,2019-05-18 16:03:29,365,153,,StefanLeifert,,1129779547371655170,retweet
"RT @RegSprecher: Als am 23. Mai 1949 das Grundgesetz verkündet wurde, war noch nicht klar, welche Erfolgsgeschichte da ihren Anfang nahm. D…",CDU,2019-05-18 16:03:15,334,96,,RegSprecher,,1129779490945753088,retweet
".@akk bei der CDA Bundestagung: Liebe @cda_bund, ihr seid eine gewichtige und wichtige Stimme in der #CDU. Gemeinsam mit unseren anderen Vereinigungen ringt ihr um die besten Lösungen für unser Land und verkörpert das breite Spektrum unserer Volkspartei. https://t.co/fphXGUpzQS",CDU,2019-05-18 15:47:56,25,9,CDU,"akk, CDA_Bund",,1129775636032180226,tweet
"RT @Jans_world_twit: @akk: Wenn es eine Partei gibt, die das Thema #Nachhaltigkeit im Namen trägt, dann sind das wir als @CDU: Wir haben de…",CDU,2019-05-18 15:13:09,11,5,Nachhaltigkeit,"Jans_world_twit, akk, CDU",,1129766883962642432,retweet
".@AKK: bei der Bundestagung der @CDA_Bund: Bei der #SozialenMarktwirtschaft steht der Mensch im Mittelpunkt. Die #Wirtschaft muss den Menschen dienen, sie ist kein Selbstzweck. https://t.co/rnN64id49e",CDU,2019-05-18 15:10:48,21,8,"SozialenMarktwirtschaft, Wirtschaft","akk, CDA_Bund",,1129766289268977665,tweet
".@AKK: Diejenigen unterstützen, die jeden Tag morgens aufstehen und zur Abreit gehen! Leistung muss sich lohnen: Derjenige, der arbeitet muss am Ende des Monats mehr Geld haben, als derjenige, der nicht arbeiten geht. Dafür stehen wir als @CDA_Bund. https://t.co/5yljLL6W9g",CDU,2019-05-18 15:09:43,59,17,,"akk, CDA_Bund",,1129766020372140039,tweet
"Herzlichen Glückwunsch zur Wahl des Landesvorsitzenden, @kaiwegner! #cdugemeinsamstark cc @cduberlin https://t.co/Jh1E5NbCR5",CDU,2019-05-18 14:04:27,25,4,cdugemeinsamstark,"kaiwegner, cduberlin",,1129749595247058945,tweet
"RT @Wohli: Herzlichen Glückwunsch an @kaiwegner zur Wahl zum Neuen Landesvorsitzenden der @cduberlin.   Mit 78,2 Prozent ein ordentliches E…",CDU,2019-05-18 11:54:06,8,1,,"Wohli, kaiwegner, cduberlin",,1129716791348027392,retweet
RT @BenjaminDThomas: Klare und engagierte Rede von @RadtkeMdEP der deutlich macht wie wichtig es ist zur #Europawahl2019 zu gehen und die e…,CDU,2019-05-18 11:52:08,15,3,Europawahl2019,"BenjaminDThomas, RadtkeMdEP",,1129716294759141376,retweet
#CDUvorOrt #26MaiCDU https://t.co/7eCLwahRMP,CDU,2019-05-18 11:52:00,18,5,"CDUvorOrt, 26MaiCDU",,https://t.co/7eCLwahRMP,1129716262119120896,tweet
#CDUvorOrt #26MaiCDU https://t.co/OKzGbGwUXs,CDU,2019-05-18 11:50:27,6,3,"CDUvorOrt, 26MaiCDU",,https://t.co/OKzGbGwUXs,1129715872552095744,tweet
RT @ManfredWeber: Als junger Mann bin ich mit #Interrail-Ticket von Schottland bis nach Portugal durch Europa gefahren. Mir wurde damals kl…,CDU,2019-05-18 10:17:17,78,19,Interrail,ManfredWeber,,1129692425008689152,retweet
"RT @ChHuegel: .@ManfredWeber: Ich bin Europapolitiker, aber verwurzelt in meiner Heimat. Das ist kein Widerspruch. Ich stehe für ein geerde…",CDU,2019-05-18 07:32:29,35,4,,"ChHuegel, ManfredWeber",,1129650953353871361,retweet
.@PaulZiemiak im Interview mit @noz_de: Ich erwarte von der @spdde einen #Europa-Wahlkampf in inhaltlichen Fragen und nicht Plumpheit im Stile eines Donald Trump. #unserEuropa #26MaiCDU https://t.co/i4iKidbaxb https://t.co/Rkz9tND7DK,CDU,2019-05-18 07:31:04,11,10,"Europa, unserEuropa, 26MaiCDU","PaulZiemiak, noz_de, spdde",https://t.co/i4iKidbaxb,1129650595059646464,tweet
.@PaulZiemiak: Politik auf Kosten der Beitragszahler weisen wir zurück. Die Rentenrücklage ist nicht die Wahlkampfkasse der Sozialdemokratie. https://t.co/qRpB5nYE1v,CDU,2019-05-18 07:31:03,23,12,,PaulZiemiak,,1129650592916410369,tweet
"Bundesarbeitsminister @hubertus_heil aber macht Politik nach dem Gießkannenprinzip, wenn er ungeprüft allen eine Grundrente auszahlen will. Das ist nicht zielgenau und schafft neue Ungerechtigkeiten. @PaulZiemiak @noz_de https://t.co/i4iKidbaxb",CDU,2019-05-18 07:31:03,3,1,,"hubertus_heil, PaulZiemiak, noz_de",https://t.co/i4iKidbaxb,1129650591322562560,tweet
".@PaulZiemiak @noz_de zur #Grundrente: Ein Grundsatz der Soz. Marktwirtschaft, nämlich dass sich Leistung lohnen muss, muss auch bei der Rente gelten. Jemand, der gearbeitet hat, muss im Alter mehr haben als jemand, der nicht gearbeitet hat. #SozialeMarktwirtschaft https://t.co/hy4Lflj5Vv",CDU,2019-05-18 07:31:02,43,15,"Grundrente, SozialeMarktwirtschaft","PaulZiemiak, noz_de",,1129650588847935488,tweet
"#UnserEuropa stärkt die europäische Demokratie. Regionale, nationale und europäische Interessen dürfen keine Gegensätze sein. Unser Europa stärkt die Rolle der nationalen Parlamente, den Ausschuss der Regionen und Kommunen. #26MaiCDU Mehr: https://t.co/MNhrGasDxh cc @manfredweber https://t.co/iLCX92O2GO",CDU,2019-05-18 06:00:00,45,15,"UnserEuropa, 26MaiCDU",ManfredWeber,https://t.co/MNhrGasDxh,1129627677961457665,tweet
"Auf uns kommt es an! Gehen Sie zur Wahl. Für Deutschlands Zukunft, für unsere starken Kommunen, für ein besseres Bremen, für unser Europa. Wählen Sie CDU! https://t.co/RfUdXInw0R #unserEuropa #26MaiCDU https://t.co/Vn3L3lI6v7",CDU,2019-05-17 19:03:00,32,9,"unserEuropa, 26MaiCDU",,https://t.co/RfUdXInw0R,1129462337411248128,tweet
"RT @CDUsprecherin: Wir wollen Wirtschaft u. Umwelt miteinander versöhnen. Wir brauchen eine starke Wirtschaft u. die Steuern, die daraus en…",CDU,2019-05-17 18:45:49,29,11,,CDUsprecherin,,1129458012459020290,retweet
"RT @BorisBinkowska: Die Bundeswehr schickt sich nicht selbst in den Einsatz, denn sie ist eine #Parlamentsarmee. Damit einher geht die Vera…",CDU,2019-05-17 18:45:12,51,15,Parlamentsarmee,borisbinkowska,,1129457856854536192,retweet
"RT @CDUsprecherin: Wir müssen deutlich machen, für welches Europa wir stehen: Für ein #Europa, das Sicherheit und Freiheit verbindet. Wer F…",CDU,2019-05-17 18:39:04,30,6,Europa,CDUsprecherin,,1129456315091300354,retweet
RT @BorisBinkowska: Europa wird von Populisten von links und rechts angegriffen. Wir lassen uns #unserEuropa nicht kaputt machen! Im Gegent…,CDU,2019-05-17 18:38:01,22,7,unserEuropa,borisbinkowska,,1129456052263686144,retweet
".@akk in Lüneburg heute Abend.
@CDUNds #unserEuropa 🇪🇺 
#26MaiCDU 🗳 https://t.co/KlOmlkuTGF",CDU,2019-05-17 18:35:56,16,7,"unserEuropa, 26MaiCDU","akk, CDUNds",https://t.co/KlOmlkuTGF,1129455527560392704,tweet
#26MaiCDU #unserEuropa 🇪🇺🇪🇺🇪🇺 https://t.co/EqlWn5tHPc,CDU,2019-05-17 18:33:20,8,3,"26MaiCDU, unserEuropa",,https://t.co/EqlWn5tHPc,1129454871722299392,tweet
"Gemeinsam für ein starkes #Europa. Für Sicherheit, Frieden und Wohlstand.
#unserEuropa #26MaiCDU #Powerofwe https://t.co/AV5xLmGuAv",CDU,2019-05-17 17:08:24,19,6,"Europa, unserEuropa, 26MaiCDU, Powerofwe",,https://t.co/AV5xLmGuAv,1129433500040482816,tweet
RT @groehe: Für @cducsubt gehören wirtschaftliche Vernunft &amp; soziale Verantwortung untrennbar zusammen. Wir sind stolz auf starken Sozialst…,CDU,2019-05-17 17:05:25,72,21,,"groehe, cducsubt",,1129432746621841408,retweet
"RT @cdusachsen: Der Ort wo über die Zukunft der #EU bestimmt wird, ist das europäische Parlament! Wir wollen ein Europa, in dem die Bürger…",CDU,2019-05-17 16:43:04,11,5,EU,cdusachsen,,1129427123314278400,retweet
"RT @cdusachsen: .@ManfredWeber macht deutlich: Wir müssen die Außengrenzen Europas sichern. Der Staat entscheidet, wer nach Europa kommt, n…",CDU,2019-05-17 16:12:12,19,4,,"cdusachsen, ManfredWeber",,1129419353890414592,retweet
"RT @cdusachsen: Herzlich Willkommen in #Sachsen, @ManfredWeber. Unser @EVP_DE-Spitzenkandidat &amp; Hauptredner auf der #denkfabrik19!
Es ist e…",CDU,2019-05-17 16:11:59,17,5,"Sachsen, denkfabrik19","cdusachsen, ManfredWeber, EVP_DE",,1129419298970189824,retweet
"Für #unserEuropa 🇪🇺!
#26MaiCDU 🗳 https://t.co/6SvkjVifLu",CDU,2019-05-17 16:11:43,16,6,"unserEuropa, 26MaiCDU",,https://t.co/6SvkjVifLu,1129419235342594048,tweet
"RT @MarcSpeicher: Die Worte von Pfeiffer spiegeln nicht Mehrheit der Union. Mitglieder &amp; Wähler der @CDU wissen um die Bedeutung, dass dene…",CDU,2019-05-17 16:02:52,41,9,,"MarcSpeicher, CDU",,1129417007424770053,retweet
RT @CDUsprecherin: Falls Sie Neustadt am Rübenberge noch nicht kennen... @akk ist vor Ort! Es ist die Heimat und der Wahlkreis von StM Hend…,CDU,2019-05-17 15:48:15,17,4,,"CDUsprecherin, akk",,1129413329515175936,retweet
"RT @mitsaarland: Lieber Joachim Pfeiffer, deine Wortwahl #Sozialklimbim ist nicht die Wortwahl einer @CDU und wird unseren Zielen nicht ger…",CDU,2019-05-17 15:37:38,91,26,Sozialklimbim,"mitsaarland, CDU",,1129410655507890176,retweet
"Noch 9 Tage bis zur Kommunal- und Europawahl 🇪🇺. 
@akk ist heute in Niedersachsen für #unserEuropa unterwegs.
#26MaiCDU @CDUNds https://t.co/LHXxVwxJ1v",CDU,2019-05-17 15:14:05,17,7,"unserEuropa, 26MaiCDU","akk, CDUNds",https://t.co/LHXxVwxJ1v,1129404728247558144,tweet
".@PaulZiemiak: Wir kennen die Alternative zu Sozialismus und zu Kapitalismus seit Jahrzehnten, die #SozialeMarktwirtschaft. https://t.co/wVLyX22XEc",CDU,2019-05-17 14:13:54,26,10,SozialeMarktwirtschaft,PaulZiemiak,,1129389583232307200,tweet
.@PaulZiemiak: Für die #Zukunft unseres Landes ist das Ergebnis der #Europawahl extrem wichtig. #26MaiCDU https://t.co/JZ3ftF7XV1,CDU,2019-05-17 14:00:00,13,4,"Zukunft, Europawahl, 26MaiCDU",PaulZiemiak,,1129386087019712512,tweet
"RT @mitsaarland: An unserer Haltung zur Sozialen Marktwirtschaft wird sich nichts ändern, so @SarahGillen_MdL. Richtig bleibt: Das Erwirtsc…",CDU,2019-05-17 13:56:30,19,8,,"mitsaarland, SarahGillen_MdL",,1129385204433465345,retweet
".@PaulZiemiak: Es hilft nicht viel, wenn man Normalverdiener mit neuen Belastungen gegen sich aufbringt. Das ist der Unterschied zwischen einer grünen Lobby-Partei und einer Volkspartei wie der Union. https://t.co/EHcYP5vDO8",CDU,2019-05-17 13:48:00,16,5,,PaulZiemiak,,1129383064889581570,tweet
".@PaulZiemiak: Das sind die Debatten, die wir führen müssen: vernünftige Familien- und Bildungspolitik, weniger Belastung für die #Wirtschaft, damit wir global wettbewerbsfähig sind - aber bitte nicht so ideologische Debatten aus der Mottenkiste der Geschichte. https://t.co/WPhORWDoev",CDU,2019-05-17 13:46:00,21,7,Wirtschaft,PaulZiemiak,,1129382561636003840,tweet
".@PaulZiemiak: Ich bin schockiert über den Zustand der @spdde, wie wir sie in diesen Tagen im Wahlkampf erleben. Die #SPD verhält sich destruktiv. https://t.co/0SVDmnd98U",CDU,2019-05-17 13:45:00,29,6,SPD,"PaulZiemiak, spdde",,1129382309809909761,tweet
"#CDUvorOrt für #unserEuropa 🇪🇺!
#26MaiCDU 🗳 https://t.co/SPnCGYGmf9",CDU,2019-05-17 12:42:57,29,7,"CDUvorOrt, unserEuropa, 26MaiCDU",,https://t.co/SPnCGYGmf9,1129366695435472897,tweet
"""Das sind die großen Themen, auf die wir uns konzentrieren sollten: Sicherheit, Verteidigung, Innovation, Wohlstandssicherung und Klimawandel."" @akk im Interview mit @Le_Figaro @repubblica @el_pais @ta_nea @telegraaf  ➡️ https://t.co/05OhYOGjBH 🇪🇺 #unserEuropa #26MaiCDU https://t.co/1qnxnLOuiy",CDU,2019-05-17 11:05:17,18,13,"unserEuropa, 26MaiCDU","akk, Le_Figaro, repubblica, el_pais, ta_nea, telegraaf",https://t.co/05OhYOGjBH,1129342116914708480,tweet
"Unser Grundgesetz spricht in seiner Präambel davon, dass sich Deutschland in der Pflicht sieht, in einem geeinten Europa dem Frieden der Welt zu dienen. Dieser Auftrag ist heute so aktuell wie vor 70 Jahren. #26MaiCDU #70JahreGG #unserEuropa https://t.co/DomVQfVn4S",CDU,2019-05-17 11:02:00,31,10,"26MaiCDU, 70JahreGG, unserEuropa",,,1129341289827143680,tweet
Wir wählen Wohlstand. Sie auch? https://t.co/1vVgvl46qp 🇪🇺 #unserEuropa #26MaiCDU https://t.co/YYqpQOnPiQ,CDU,2019-05-17 09:47:00,31,11,"unserEuropa, 26MaiCDU",,https://t.co/1vVgvl46qp,1129322415266209792,tweet
#UnserEuropa muss sich selbst verteidigen können. Dabei bleiben wir transatlantisch und werden zugleich europäischer. #26MaiCDU Mehr: https://t.co/RfUdXInw0R https://t.co/0S7lWlAyXt,CDU,2019-05-17 09:01:00,17,6,"UnserEuropa, 26MaiCDU",,https://t.co/RfUdXInw0R,1129310839108849664,tweet
"Wir bekennen uns zu unseren rechtl. &amp; humanitären Verpflichtungen. Zugleich wollen wir, dass die Zahl der Flüchtlinge, die zu uns kommen, dauerhaft niedrig bleibt. Der Kampf gegen illegale Migration ist eine gem. europäische Aufgabe. #unserEuropa #26MaiCDU https://t.co/RfUdXInw0R",CDU,2019-05-17 06:00:00,30,10,"unserEuropa, 26MaiCDU",,https://t.co/RfUdXInw0R,1129265291114901504,tweet
"Unsere kulturelle Stärke entsteht aus einer gemeinsamen europäischer Identität und kultureller Vielfalt, durch ein tief verwurzeltes Verständnis von Toleranz und die Wertschätzung jeder Person. Mehr: https://t.co/MNhrGasDxh #unserEuropa #26MaiCDU cc @manfredweber https://t.co/hchFiXbUTw",CDU,2019-05-17 06:00:00,36,10,"unserEuropa, 26MaiCDU",ManfredWeber,https://t.co/MNhrGasDxh,1129265290418827265,tweet
RT @ManfredWeber: Ein Abend voller Emotionen gestern beim #TVDuell der Spitzenkandidaten zur Europawahl. Ihr habt es verpasst? Hier die sch…,CDU,2019-05-17 04:41:48,73,29,TVDuell,ManfredWeber,,1129245611415527424,retweet
RT @ManfredWeber: Nach der Debatte gemeinsam mit @HildegardBentel noch zur @CDU @Junge_Union ins Konrad-Adenauer-Haus. Tolle Stimmung. Wir…,CDU,2019-05-16 21:42:37,101,24,,"ManfredWeber, HildegardBentel, CDU, Junge_Union",,1129140118843998212,retweet
"Überzeugender Auftritt von @ManfredWeber beim #tvDuell: Ruhig, ausgleichend, kompetent, bodenständig und sympathisch! Jetzt alles geben im Endspurt, damit die @EPP klar stärkste Kraft und er Kommissionspräsident wird! #EP2019 #ThePowerOfWE  #Europawahl2019  #unserEuropa #26MaiCDU https://t.co/HAEf1zBTKK",CDU,2019-05-16 20:29:38,63,29,"tvDuell, EP2019, ThePowerOfWE, Europawahl2019, unserEuropa, 26MaiCDU","ManfredWeber, EPP",,1129121752666247168,tweet
"RT @EPP: .@ManfredWeber was clear, concise, and strong at tonight's @tvDuell. He brings together the political center behind his ideas. He…",CDU,2019-05-16 20:11:35,72,21,,"EPP, ManfredWeber, TVDuell",,1129117207995265024,retweet
"RT @JuliaKloeckner: Überzeugender Auftritt von @ManfredWeber heute Abend beim #tvduell im @ZDF!
#thepowerofwe #Europawahl2019 #UnserEuropa…",CDU,2019-05-16 19:57:13,77,13,"tvduell, thepowerofwe, Europawahl2019, UnserEuropa","JuliaKloeckner, ManfredWeber, ZDF",,1129113593503506432,retweet
"RT @MarkusBlume: „Wir leben im besten Europa, das wir je hatten.“ Wir brauchen @ManfredWeber an der Spitze Europas, damit das so bleibt! Ga…",CDU,2019-05-16 19:54:38,124,27,,"MarkusBlume, ManfredWeber",,1129112944099373056,retweet
"RT @ManfredWeber: Wir leben im besten Europa, das wir je hatten. Ich will dieses Europa nicht den Nationalisten überlassen. Ich will es ref…",CDU,2019-05-16 19:52:41,247,54,,ManfredWeber,,1129112455538520064,retweet
"Wir leben im besten #Europa, das wir jemals hatten: in Frieden, Sicherheit und Freiheit. Ich möchte #unserEuropa gegen die Nationalisten verteidigen. Das ist meine Hauptmotivation, warum ich für Europa brenne.
@ManfredWeber @EPP
#unserEuropa #26MaiCDU #thepowerofwe #tvduell https://t.co/SOyRFITCVw",CDU,2019-05-16 19:52:09,78,25,"Europa, unserEuropa, unserEuropa, 26MaiCDU, thepowerofwe, tvduell","ManfredWeber, EPP",,1129112320913924099,tweet
"RT @JochenBlind: Überzeugender Auftritt von @ManfredWeber beim #tvDuell: Ruhig, ausgleichend, kompetent, bodenständig und sympathisch! Jetz…",CDU,2019-05-16 19:48:05,57,9,tvDuell,"JochenBlind, ManfredWeber",,1129111297617006592,retweet
RT @t_henningsen: @jubayern @ManfredWeber Unser Mann für Europa! #ThePowerOfWE,CDU,2019-05-16 19:47:57,9,2,ThePowerOfWE,"t_henningsen, jubayern, ManfredWeber",,1129111262527393796,retweet
RT @BenjaminDThomas: Wir haben das beste #Europa das wir je hatten. Deswegen müssen wir es Europa gegen die Rechts- und Linkspopulisten ver…,CDU,2019-05-16 19:47:47,17,5,Europa,BenjaminDThomas,,1129111219707813890,retweet
"RT @josef_ferdinand: #Timmermans möchte eine Mehrheit bauen von Wagenknecht bis Lindner - das zeigt, da ist keine inhaltliche Substanz. @Ma…",CDU,2019-05-16 19:42:03,38,6,Timmermans,josef_ferdinand,,1129109779484434432,retweet
"RT @Markus_Soeder: Debatte im @ZDF zeigt: @ManfredWeber kann #Europa
#Bayern hat die einmalige Chance, den Kommissionspräsidenten zu stelle…",CDU,2019-05-16 19:40:37,157,32,"Europa, Bayern","Markus_Soeder, ZDF, ManfredWeber",,1129109416941367296,retweet
